timestamp,device_id,flux,pressure,signal,voltage,ph,turb,ozone,caliber,status,fault_type
2024-01-01 00:00:00,WM_000,515.0927663747639,1.5752845411697405,-72.0,23.05830455149444,6.725338827519212,1.9215253792912035,0.04803813448228009,100.0,normal,
2024-01-01 00:05:00,WM_000,546.1007950403609,1.6701149705559772,-76.0,24.446389601775664,7.130196967184569,2.0371991334813053,0.05092997833703264,100.0,normal,
2024-01-01 00:10:00,WM_000,510.9492413055836,1.5626125888273155,-71.0,22.872818229031903,6.671238650134305,1.9060681857526587,0.04765170464381647,100.0,normal,
2024-01-01 00:15:00,WM_000,532.4003845291331,1.6282156345627512,-74.0,23.833086021001748,6.951316756125509,1.9860905017501456,0.04965226254375364,100.0,normal,
2024-01-01 00:20:00,WM_000,538.3026349843601,1.6462662159476709,-75.0,24.09730228925507,7.028379834366062,2.008108524104589,0.05020271310261473,100.0,normal,
2024-01-01 00:25:00,WM_000,531.4291300001336,1.6252452914615612,-74.0,23.789607478516455,6.9386355145672995,1.9824672898763713,0.04956168224690929,100.0,normal,
2024-01-01 00:30:00,WM_000,547.3395442278212,1.673903380280941,-76.0,24.501842634495198,7.146370768394433,2.0418202195412665,0.051045505488531664,100.0,normal,
2024-01-01 00:35:00,WM_000,524.8651395980058,1.6051709412010582,-73.0,23.49576819432191,6.852932390010558,1.9579806828601594,0.04894951707150399,100.0,normal,
2024-01-01 00:40:00,WM_000,553.2523913953858,1.6919863691043306,-77.0,24.76653326821485,7.223572203229331,2.0638777723512374,0.05159694430878094,100.0,normal,
2024-01-01 00:45:00,WM_000,523.0262240071861,1.5995470701396914,-73.0,23.413448506479966,6.828922481056657,1.9511207088733307,0.04877801772183327,100.0,normal,
2024-01-01 00:50:00,WM_000,525.9822421223512,1.6085873245253437,-73.0,23.545775672397923,6.867517904449394,1.9621479726998268,0.049053699317495675,100.0,normal,
2024-01-01 00:55:00,WM_000,549.9354301059661,1.6818422587925979,-76.0,24.618048357166206,7.180264104173476,2.0515040297638505,0.051287600744096266,100.0,normal,
2024-01-01 01:00:00,WM_000,554.8234907937532,1.69679119020929,-77.0,24.83686407224301,7.244085354404211,2.0697386726869174,0.051743466817172935,100.0,normal,
2024-01-01 01:05:00,WM_000,529.8572860457708,1.6204381933152106,-74.0,23.719243344183514,6.918112642053525,1.9766036120152928,0.049415090300382325,100.0,normal,
2024-01-01 01:10:00,WM_000,510.38359663018787,1.5608827037054236,-71.0,22.84749695091534,6.663853277350308,1.903958079242945,0.047598951981073626,100.0,normal,
2024-01-01 01:15:00,WM_000,560.8144018302205,1.7151129181762554,-78.0,25.105049261858476,7.322306034708722,2.0920874384882064,0.052302185962205164,100.0,normal,
2024-01-01 01:20:00,WM_000,563.3952143998979,1.7230056986811781,-78.0,25.220580222700296,7.356002564954252,2.101715018558358,0.05254287546395895,100.0,normal,
2024-01-01 01:25:00,WM_000,540.1497825789346,1.6519152625678963,-75.0,24.17999048557167,7.052497224958403,2.0149992071309724,0.05037498017827431,100.0,normal,
2024-01-01 01:30:00,WM_000,488.2406141280408,1.493163837691208,-68.0,21.85625873608582,6.3747421313583645,1.8213548946738185,0.04553387236684547,100.0,normal,
2024-01-01 01:35:00,WM_000,532.1548890868411,1.627464847131019,-74.0,23.822096333233045,6.948111430526305,1.985174694436087,0.04962936736090218,100.0,normal,
2024-01-01 01:40:00,WM_000,545.4618593476276,1.6681609428831599,-76.0,24.41778742610243,7.121854665946541,2.034815618841869,0.050870390471046724,100.0,normal,
2024-01-01 01:45:00,WM_000,495.71320433689715,1.5160169169944866,-69.0,22.190771802609767,6.472308442427848,1.8492309835508138,0.04623077458877035,100.0,normal,
2024-01-01 01:50:00,WM_000,53.61290274133845,0.3279237543562019,-76.18092521514487,24.377896068846358,7.110219686746854,2.03149133907053,0.05078728347676325,101.57456695352649,fault,启动失败
2024-01-01 01:55:00,WM_000,538.812571169468,1.6478257303532742,-75.0,24.120129757675564,7.035037845988706,2.01001081313963,0.050250270328490755,100.0,normal,
2024-01-01 02:00:00,WM_000,572.0078608365874,1.749345359565498,-80.0,25.606128297718378,7.468454086834527,2.1338440248098647,0.05334610062024662,100.0,normal,
2024-01-01 02:05:00,WM_000,567.017370059878,1.7340831709140645,-79.0,25.382727264540083,7.403295452157524,2.115227272045007,0.05288068180112518,100.0,normal,
2024-01-01 02:10:00,WM_000,517.5370329526087,1.5827597293415259,-72.0,23.167722984126783,6.757252537036979,1.9306435820105654,0.04826608955026414,100.0,normal,
2024-01-01 02:15:00,WM_000,554.0605228300013,1.6944578403407506,-77.0,24.802709549369307,7.2341236185660485,2.0668924624474423,0.05167231156118606,100.0,normal,
2024-01-01 02:20:00,WM_000,525.0670580878976,1.6057884592414327,-73.0,23.50480714485362,6.8555687505823055,1.9587339287378016,0.04896834821844504,100.0,normal,
2024-01-01 02:25:00,WM_000,160.83870822401533,1.691277046784271,-77.36297040014745,16.799999999999997,7.220543904013761,2.0630125440039317,0.051575313600098295,103.15062720019658,fault,电源问题
2024-01-01 02:30:00,WM_000,375.29031918936914,0.49188563153430276,-72.2149579424311,23.10878654157795,6.740062741293569,1.9257322117981626,0.048143305294954065,96.28661058990812,fault,流量计量误差
2024-01-01 02:35:00,WM_000,523.1598722390856,1.5999558003867649,-73.0,23.41943131547105,6.830667467012391,1.9516192762892544,0.04879048190723136,100.0,normal,
2024-01-01 02:40:00,WM_000,506.01080746975015,1.5475096035263767,-70.0,22.65174754268644,6.606759699950212,1.8876456285572034,0.04719114071393009,100.0,normal,
2024-01-01 02:45:00,WM_000,524.5181769891487,1.6041098413957877,-73.0,23.480236294001678,6.848402252417156,1.956686357833473,0.04891715894583683,100.0,normal,
2024-01-01 02:50:00,WM_000,496.33548754914233,1.5179200171513352,-69.0,22.218628524276077,6.480433319580523,1.8515523770230065,0.046288809425575166,100.0,normal,
2024-01-01 02:55:00,WM_000,541.057253426011,1.6546905389652389,-75.0,24.2206137296346,7.064345671143425,2.01838447746955,0.05045961193673875,100.0,normal,
2024-01-01 03:00:00,WM_000,596.273964969786,1.8235572709159111,-83.0,26.69240878136717,7.785285894565424,2.224367398447264,0.055609184961181606,100.0,normal,
2024-01-01 03:05:00,WM_000,522.3083633919842,1.5973516700027395,-73.0,23.381313229552386,6.81954969195278,1.9484427691293655,0.04871106922823414,100.0,normal,
2024-01-01 03:10:00,WM_000,857.8064438614152,0.9837712630686055,-73.28493767345864,23.451180055506768,6.839927516189474,1.9542650046255639,0.048856625115639096,97.7132502312782,fault,系统泄漏
2024-01-01 03:15:00,WM_000,470.79780485394434,1.4398192955081697,-65.0,21.075425389684057,6.146999071991184,1.7562854491403381,0.043907136228508455,100.0,normal,
2024-01-01 03:20:00,WM_000,490.97090710361,1.5015137672535057,-68.0,21.978481238623694,6.410390361265244,1.8315401032186411,0.04578850258046603,100.0,normal,
2024-01-01 03:25:00,WM_000,534.8641940699341,1.6357505900802323,-74.0,23.943379301081187,6.983485629482012,1.9952816084234322,0.04988204021058581,100.0,normal,
2024-01-01 03:30:00,WM_000,531.235622250197,1.6246534956007554,-74.0,23.780945037646795,6.936108969313649,1.9817454198038997,0.04954363549509749,100.0,normal,
2024-01-01 03:35:00,WM_000,534.491254085575,1.6346100448610092,-74.0,23.92668451462688,6.978616316766174,1.9938903762189069,0.049847259405472674,100.0,normal,
2024-01-01 03:40:00,WM_000,553.1252182188839,1.69159744122168,-77.0,24.760840317301952,7.22191175921307,2.0634033597751626,0.05158508399437907,100.0,normal,
2024-01-01 03:45:00,WM_000,566.3579111572171,1.7320663780512764,-79.0,25.35320636032749,7.394685188428851,2.1127671966939574,0.05281917991734894,100.0,normal,
2024-01-01 03:50:00,WM_000,515.4527834449154,1.5763855648341933,-72.0,23.07442083925697,6.730039411449949,1.922868403271414,0.04807171008178535,100.0,normal,
2024-01-01 03:55:00,WM_000,517.5505675309996,1.582801121520765,-72.0,23.168328864175756,6.757429252051262,1.9306940720146462,0.048267351800366155,100.0,normal,
2024-01-01 04:00:00,WM_000,564.483242808631,1.7263331659735137,-78.0,25.269286188007896,7.370208471502303,2.105773849000658,0.05264434622501645,100.0,normal,
2024-01-01 04:05:00,WM_000,560.7480391427787,1.7149099642183239,-78.0,25.102078513368532,7.321439566399155,2.091839876114044,0.05229599690285111,100.0,normal,
2024-01-01 04:10:00,WM_000,534.5472360405382,1.6347812519017504,-74.0,23.92919056606305,6.979347248435055,1.9940992138385873,0.049852480345964685,100.0,normal,
2024-01-01 04:15:00,WM_000,497.41278273906056,1.5212146595337133,-69.0,22.26685401335802,6.494499087229423,1.8555711677798352,0.04638927919449588,100.0,normal,
2024-01-01 04:20:00,WM_000,555.3993934872907,1.6985524469567546,-77.0,24.862644554063934,7.251604661601981,2.0718870461719945,0.051797176154299865,100.0,normal,
2024-01-01 04:25:00,WM_000,532.7505078842371,1.6292864007330459,-74.0,23.84875941321301,6.9558881621871285,1.987396617767751,0.049684915444193775,100.0,normal,
2024-01-01 04:30:00,WM_000,268.06451370669225,1.6688123884016492,-76.33538434923483,24.427322991755144,59.5,2.0356102493129287,0.05089025623282322,101.78051246564644,fault,流体特性变化
2024-01-01 04:35:00,WM_000,543.6230852446611,1.6625375045275936,-76.0,24.335474072012815,7.097846604337071,2.0279561726677344,0.05069890431669336,100.0,normal,
2024-01-01 04:40:00,WM_000,516.7520949169278,1.580359189411434,-72.0,23.132584963439434,6.747003947669835,1.927715413619953,0.04819288534049883,100.0,normal,
2024-01-01 04:45:00,WM_000,516.672267399109,1.58011505658141,-72.0,23.129011457194316,6.7459616750150095,1.9274176214328598,0.048185440535821494,100.0,normal,
2024-01-01 04:50:00,WM_000,544.3004038906759,1.664608917022905,-76.0,24.365794473769053,7.106690054849308,2.030482872814088,0.050762071820352195,100.0,normal,
2024-01-01 04:55:00,WM_000,560.6610931177042,1.7146440611846243,-78.0,25.098186344701872,7.320304350538046,2.091515528725156,0.0522878882181289,100.0,normal,
2024-01-01 05:00:00,WM_000,525.2528516127518,1.6063566630421036,-73.0,23.513124255788675,6.85799457460503,1.9594270213157228,0.04898567553289307,100.0,normal,
2024-01-01 05:05:00,WM_000,492.0239409870926,1.5047342123971117,-68.0,22.02562066199257,6.424139359747833,1.8354683884993808,0.04588670971248452,100.0,normal,
2024-01-01 05:10:00,WM_000,584.3464398757018,1.787079868937692,-81.0,26.15846902503814,7.629553465636125,2.1798724187531784,0.05449681046882946,100.0,normal,
2024-01-01 05:15:00,WM_000,526.2916771909717,1.6095336555785331,-73.0,23.55962763949383,6.871558061519034,1.9633023032911525,0.049082557582278814,100.0,normal,
2024-01-01 05:20:00,WM_000,555.143953166062,1.6977712455586935,-77.0,24.851209680374915,7.24826949010935,2.070934140031243,0.05177335350078108,100.0,normal,
2024-01-01 05:25:00,WM_000,515.2295014988998,1.5757027119175113,-72.0,23.064425546276418,6.727124117663955,1.9220354621897013,0.04805088655474254,100.0,normal,
2024-01-01 05:30:00,WM_000,53.61290274133845,0.3279237543562019,-79.5964664661694,25.47086926917421,7.429003536842478,2.122572439097851,0.05306431097744627,106.12862195489254,fault,启动失败
2024-01-01 05:35:00,WM_000,107.2258054826769,1.967542526137211,-71.02208627278854,22.727067607292334,6.62872805212693,1.8939223006076944,0.04734805751519236,94.69611503038472,fault,堵塞
2024-01-01 05:40:00,WM_000,696.9677356373999,2.951313789205817,-75.94313871803894,24.30180438977246,7.0880262803503005,2.0251503658143717,0.050628759145359296,101.25751829071858,fault,内泄漏
2024-01-01 05:45:00,WM_000,543.9236978928567,1.6634568543777488,-76.0,24.34893110042909,7.101771570958485,2.0290775917024244,0.05072693979256061,100.0,normal,
2024-01-01 05:50:00,WM_000,857.8064438614152,0.9837712630686055,-81.92702826158406,26.216649043706898,7.646522637747845,2.1847207536422415,0.05461801884105604,109.23603768211207,fault,系统泄漏
2024-01-01 05:55:00,WM_000,575.8951409479333,1.761233649726701,-80.0,25.78014372665796,7.519208586941906,2.1483453105548302,0.05370863276387076,100.0,normal,
2024-01-01 06:00:00,WM_000,548.9314997296249,1.6787719846487936,-76.0,24.57310706915493,7.167156228503521,2.0477589224295776,0.051193973060739445,100.0,normal,
2024-01-01 06:05:00,WM_000,507.2830589876133,1.5514004718891277,-70.0,22.708700318729978,6.623370926296244,1.8923916932274982,0.04730979233068746,100.0,normal,
2024-01-01 06:10:00,WM_000,804.1935411200768,1.6229564431984325,-98.0,23.756104350069457,6.928863768770259,1.9796753625057881,0.04949188406264471,98.9837681252894,fault,电磁干扰
2024-01-01 06:15:00,WM_000,530.9925721700573,1.6239101867077401,-74.0,23.770064817354495,6.932935571728395,1.9808387347795413,0.049520968369488536,100.0,normal,
2024-01-01 06:20:00,WM_000,518.9632462425571,1.5871214519179833,-72.0,23.23156791176278,6.775873974264144,1.9359639926468983,0.048399099816172464,100.0,normal,
2024-01-01 06:25:00,WM_000,501.38014094618205,1.5333478488559922,-70.0,22.444454165751,6.546299131677375,1.87037118047925,0.04675927951198125,100.0,normal,
2024-01-01 06:30:00,WM_000,537.4606160382205,1.643691108091738,-75.0,24.059609022011454,7.017385964753341,2.0049674185009545,0.05012418546252387,100.0,normal,
2024-01-01 06:35:00,WM_000,503.8789993493365,1.540989992698869,-70.0,22.55631642018824,6.5789256225549035,1.8796930350156866,0.04699232587539217,100.0,normal,
2024-01-01 06:40:00,WM_000,585.8485433033093,1.791673682835336,-81.0,26.225711200744442,7.649165766883796,2.18547593339537,0.054636898334884255,100.0,normal,
2024-01-01 06:45:00,WM_000,546.586470838767,1.6716002905355878,-76.0,24.46813104565529,7.1365382216494595,2.039010920471274,0.050975273011781855,100.0,normal,
2024-01-01 06:50:00,WM_000,569.0753918071424,1.7403771242667272,-79.0,25.474855314708613,7.430166133456678,2.122904609559051,0.05307261523897627,100.0,normal,
2024-01-01 06:55:00,WM_000,528.5189131277069,1.6163451089122112,-73.0,23.659330620956226,6.900638097778899,1.9716108850796854,0.049290272126992135,100.0,normal,
2024-01-01 07:00:00,WM_000,532.063774924157,1.6271861968735748,-74.0,23.818017576455095,6.946921793132736,1.9848347980379246,0.04962086995094812,100.0,normal,
2024-01-01 07:05:00,WM_000,519.8829487585316,1.5899341358663255,-72.0,23.272738710683853,6.787882123949457,1.9393948925569877,0.0484848723139247,100.0,normal,
2024-01-01 07:10:00,WM_000,510.78840506419203,1.5621207107399815,-71.0,22.865618339460504,6.6691386823426475,1.905468194955042,0.04763670487387606,100.0,normal,
2024-01-01 07:15:00,WM_000,857.8064438614152,0.9837712630686055,-76.9275825711634,24.616826422772284,7.179907706641917,2.0514022018976905,0.05128505504744227,102.57011009488453,fault,系统泄漏
2024-01-01 07:20:00,WM_000,540.7564288694696,1.6537705410455257,-75.0,24.207147215068453,7.060417937728299,2.017262267922371,0.05043155669805928,100.0,normal,
2024-01-01 07:25:00,WM_000,631.5890840360839,1.9315598769828586,-88.0,28.273302212339026,8.246379811932215,2.356108517694919,0.058902712942372974,100.0,normal,
2024-01-01 07:30:00,WM_000,559.1945003047583,1.7101588477682441,-78.0,25.032533813853988,7.301155695707413,2.0860444844878323,0.05215111211219581,100.0,normal,
2024-01-01 07:35:00,WM_000,518.7954867215116,1.5866084006825776,-72.0,23.224058099200462,6.773683612266801,1.9353381749333718,0.0483834543733343,100.0,normal,
2024-01-01 07:40:00,WM_000,503.03942911189,1.5384223736162252,-70.0,22.518732770230077,6.567963724650439,1.8765610641858397,0.046914026604646,100.0,normal,
2024-01-01 07:45:00,WM_000,572.340392968164,1.7503623273051183,-80.0,25.621014212768237,7.472795812057402,2.1350845177306863,0.05337711294326716,100.0,normal,
2024-01-01 07:50:00,WM_000,533.6655406116427,1.632084803281564,-74.0,23.889721167445355,6.967835340504895,1.990810097287113,0.04977025243217783,100.0,normal,
2024-01-01 07:55:00,WM_000,531.3469516920516,1.6249939693176834,-74.0,23.785928738338022,6.937562548681924,1.9821607281948352,0.04955401820487088,100.0,normal,
2024-01-01 08:00:00,WM_000,505.6373925468957,1.5463676058245748,-70.0,22.635031495447315,6.601884186172134,1.8862526246206097,0.04715631561551525,100.0,normal,
2024-01-01 08:05:00,WM_000,541.5870102470685,1.6563106699110963,-75.0,24.244328475629086,7.071262472058484,2.020360706302424,0.0505090176575606,100.0,normal,
